file_name,lzma,bz2,zlib,wavelets
client_storage/R2017_10_06/M171006_042151.lvm,920613,195680,174589,264132,1104
client_storage/R2017_10_06/M171006_071443.lvm,933760,200612,180972,267414,1166
client_storage/R2017_10_06/M171006_075116.lvm,924974,211960,209201,289501,1265
client_storage/R2017_10_06/M171006_033948.lvm,923696,211104,203133,285710,1148
client_storage/R2017_10_06/M171006_063031.lvm,932517,197604,179092,265603,1276
client_storage/R2017_10_06/M171006_074732.lvm,937286,196516,180705,267066,1226
client_storage/R2017_10_06/M171006_075328.lvm,934083,200392,177781,266452,1117
client_storage/R2017_10_06/M171006_055401.lvm,934717,196292,173522,261708,1254
client_storage/R2017_10_06/M171006_021930.lvm,923081,213448,203244,288499,1162
client_storage/R2017_10_06/M171006_030535.lvm,926327,202224,180894,268119,1143
client_storage/R2017_10_06/M171006_084407.lvm,921365,207952,195670,279430,1230
client_storage/R2017_10_06/M171006_063203.lvm,930291,200992,180690,267968,1137
client_storage/R2017_10_06/M171006_024441.lvm,922607,200380,175366,265833,1095
client_storage/R2017_10_06/M171006_065453.lvm,937432,194072,180086,263045,1435
client_storage/R2017_10_06/M171006_041359.lvm,928426,200312,175005,263871,1084
client_storage/R2017_10_06/M171006_071303.lvm,936763,196128,181827,262953,1287
client_storage/R2017_10_06/M171006_074715.lvm,934782,199308,184667,264780,1171
client_storage/R2017_10_06/M171006_070549.lvm,933093,204244,182229,269416,1103
client_storage/R2017_10_06/M171006_090509.lvm,929132,200560,189977,271804,1258
client_storage/R2017_10_06/M171006_075718.lvm,930113,204204,190893,275554,1181
client_storage/R2017_10_06/M171006_053041.lvm,931461,199644,178713,265666,1163
client_storage/R2017_10_06/M171006_060657.lvm,926234,200548,181780,269382,1165
client_storage/R2017_10_06/M171006_074015.lvm,923143,201172,184676,267614,1141
client_storage/R2017_10_06/M171006_085954.lvm,926190,202072,179389,273545,1209
client_storage/R2017_10_06/M171006_084639.lvm,921952,203424,179203,270454,1169
client_storage/R2017_10_06/M171006_052010.lvm,934148,199336,180235,264977,1157
client_storage/R2017_10_06/M171006_060617.lvm,927254,202016,179340,268621,1119
client_storage/R2017_10_06/M171006_083140.lvm,928434,201316,186820,270487,1211
client_storage/R2017_10_06/M171006_090341.lvm,920337,202724,172921,265724,1169
client_storage/R2017_10_06/M171006_060237.lvm,926698,218568,228731,304125,1389
client_storage/R2017_10_06/M171006_063313.lvm,933065,202932,187480,269209,1255
client_storage/R2017_10_06/M171006_071952.lvm,929173,199120,173169,265728,1093
client_storage/R2017_10_06/M171006_085439.lvm,922142,214052,205737,288623,1207
client_storage/R2017_10_06/M171006_084621.lvm,929134,204960,186039,276027,1190
client_storage/R2017_10_06/M171006_061613.lvm,928736,198328,183057,268547,1158
client_storage/R2017_10_06/M171006_073553.lvm,931447,205312,190395,275638,1216
client_storage/R2017_10_06/M171006_084523.lvm,929942,202152,183107,270714,1212
client_storage/R2017_10_06/M171006_073138.lvm,935715,196116,178142,261392,1288
client_storage/R2017_10_06/M171006_055939.lvm,935970,199312,191240,271387,1340
client_storage/R2017_10_06/M171006_070659.lvm,931890,206224,196403,277146,1337
client_storage/R2017_10_06/M171006_051953.lvm,932808,202976,183931,272545,1132
client_storage/R2017_10_06/M171006_080803.lvm,936313,200784,184340,265058,1370
client_storage/R2017_10_06/M171006_080018.lvm,936389,198492,173746,260651,1318
client_storage/R2017_10_06/M171006_071446.lvm,934752,207820,209155,282730,1404
client_storage/R2017_10_06/M171006_072713.lvm,936337,198452,183435,263455,1247
client_storage/R2017_10_06/M171006_052143.lvm,925984,215152,215278,290772,1255
client_storage/R2017_10_06/M171006_060405.lvm,930616,197180,177158,266927,1236
client_storage/R2017_10_06/M171006_082203.lvm,916496,200852,176455,270297,1086
client_storage/R2017_10_06/M171006_054417.lvm,934077,195428,178870,263580,1288
client_storage/R2017_10_06/M171006_074817.lvm,934816,200432,181488,263746,1137
client_storage/R2017_10_06/M171006_063026.lvm,936767,194996,178653,259420,1395
client_storage/R2017_10_06/M171006_080033.lvm,936298,193968,174657,262060,1130
client_storage/R2017_10_06/M171006_084011.lvm,925866,202016,183905,270178,1171
client_storage/R2017_10_06/M171006_064637.lvm,932476,197140,173888,259240,1086
client_storage/R2017_10_06/M171006_082905.lvm,934519,197648,184513,269430,1221
client_storage/R2017_10_06/M171006_081741.lvm,936779,197720,179001,262164,1351
client_storage/R2017_10_06/M171006_055935.lvm,936026,197936,182625,265905,1345
client_storage/R2017_10_06/M171006_072916.lvm,934836,194264,176996,261515,1160
client_storage/R2017_10_06/M171006_052314.lvm,930286,225188,240994,317167,1481
client_storage/R2017_10_06/M171006_065351.lvm,934883,197204,176187,265014,1101
client_storage/R2017_10_06/M171006_085030.lvm,927743,204992,185416,276478,1169
client_storage/R2017_10_06/M171006_064111.lvm,932512,201940,183495,270891,1288
client_storage/R2017_10_06/M171006_083824.lvm,927694,201584,178085,270139,1145
client_storage/R2017_10_06/M171006_073029.lvm,932272,201036,178351,266618,1229
client_storage/R2017_10_06/M171006_034104.lvm,929980,199984,181017,267335,1023
client_storage/R2017_10_06/M171006_082100.lvm,928246,202276,181674,266430,1123
client_storage/R2017_10_06/M171006_030152.lvm,925802,212784,205699,286483,1151
client_storage/R2017_10_06/M171006_040744.lvm,931394,203476,178501,270176,1232
client_storage/R2017_10_06/M171006_072848.lvm,935786,195944,182346,264957,1281
client_storage/R2017_10_06/M171006_053244.lvm,935763,198752,187338,266960,1328
client_storage/R2017_10_06/M171006_074406.lvm,932218,204088,188086,274976,1135
client_storage/R2017_10_06/M171006_064059.lvm,932261,199136,177638,263590,1147
client_storage/R2017_10_06/M171006_033550.lvm,930821,199820,180590,268517,1015
client_storage/R2017_10_06/M171006_080605.lvm,922247,216084,222010,298028,1291
client_storage/R2017_10_06/M171006_085419.lvm,929191,202964,189062,272054,1240
client_storage/R2017_10_06/M171006_075322.lvm,936539,193700,171335,257739,1158
client_storage/R2017_10_06/M171006_074342.lvm,934657,194648,166932,254717,1079
client_storage/R2017_10_06/M171006_022745.lvm,923452,207120,190493,275388,1149
client_storage/R2017_10_06/M171006_054624.lvm,926518,202064,183444,271605,1216
client_storage/R2017_10_06/M171006_090006.lvm,935784,200188,191702,272995,1307
client_storage/R2017_10_06/M171006_061840.lvm,935401,201232,189204,269896,1289
client_storage/R2017_10_06/M171006_053124.lvm,926852,200708,178240,268031,1226
client_storage/R2017_10_06/M171006_070155.lvm,933001,205076,197542,279295,1314
client_storage/R2017_10_06/M171006_064502.lvm,935826,196328,186031,269043,1291
client_storage/R2017_10_06/M171006_090533.lvm,926318,217732,220716,298327,1319
client_storage/R2017_10_06/M171006_050240.lvm,936027,200032,179204,262629,1217
client_storage/R2017_10_06/M171006_060156.lvm,916034,201724,178052,268380,1170
client_storage/R2017_10_06/M171006_083048.lvm,931548,200760,184468,270754,1308
client_storage/R2017_10_06/M171006_083008.lvm,928496,202148,181217,273083,1320
client_storage/R2017_10_06/M171006_090143.lvm,926421,201452,187864,275013,1283
client_storage/R2017_10_06/M171006_064218.lvm,927525,200752,180586,270820,1274
client_storage/R2017_10_06/M171006_065851.lvm,929949,200592,178032,265742,1077
client_storage/R2017_10_06/M171006_085027.lvm,925814,202824,184042,273699,1244
client_storage/R2017_10_06/M171006_045628.lvm,926761,199900,180007,267961,1262
client_storage/R2017_10_06/M171006_082922.lvm,929046,202416,181704,270164,1183
client_storage/R2017_10_06/M171006_064714.lvm,932963,198612,181019,269008,1232
client_storage/R2017_10_06/M171006_074529.lvm,912724,196580,177786,265225,1160
client_storage/R2017_10_06/M171006_065929.lvm,932612,202072,185185,270357,1252
client_storage/R2017_10_06/M171006_043030.lvm,922440,200976,178446,271424,1190
client_storage/R2017_10_06/M171006_083208.lvm,926377,201596,186605,270492,1170
client_storage/R2017_10_06/M171006_091023.lvm,925944,201444,183261,274657,1348
client_storage/R2017_10_06/M171006_090529.lvm,929909,203776,185852,275209,1282
client_storage/R2017_10_06/M171006_064540.lvm,931971,203744,185675,273990,1130
client_storage/R2017_10_06/M171006_075559.lvm,927428,217624,224710,299502,1310
client_storage/R2017_10_06/M171006_063523.lvm,929391,201956,183095,271818,1258
client_storage/R2017_10_06/M171006_035807.lvm,926944,210512,202116,284094,1134
client_storage/R2017_10_06/M171006_045926.lvm,927235,201788,184897,269354,1160
client_storage/R2017_10_06/M171006_065451.lvm,936991,201152,184381,265278,1419
client_storage/R2017_10_06/M171006_081942.lvm,928190,209480,202658,281027,1150
client_storage/R2017_10_06/M171006_085452.lvm,915631,199488,182833,267618,1165
client_storage/R2017_10_06/M171006_064451.lvm,932193,203920,188920,272603,1233
client_storage/R2017_10_06/M171006_065158.lvm,934038,201428,184089,268839,1316
client_storage/R2017_10_06/M171006_044629.lvm,932982,200864,178979,266582,1054
client_storage/R2017_10_06/M171006_071702.lvm,929481,201384,174353,268370,1249
client_storage/R2017_10_06/M171006_090729.lvm,927340,202352,179743,271159,1162
client_storage/R2017_10_06/M171006_055118.lvm,933828,196728,171713,260963,1099
client_storage/R2017_10_06/M171006_084734.lvm,919493,200952,175972,267043,1080
client_storage/R2017_10_06/M171006_084609.lvm,929076,211456,205350,288206,1268
client_storage/R2017_10_06/M171006_055217.lvm,932804,201868,179448,266546,1245
client_storage/R2017_10_06/M171006_062612.lvm,932504,198376,183164,269145,1227
client_storage/R2017_10_06/M171006_085144.lvm,927269,202592,187548,274856,1318
client_storage/R2017_10_06/M171006_063927.lvm,936205,198488,180059,264633,1200
client_storage/R2017_10_06/M171006_032845.lvm,927590,211888,198253,288131,1298
client_storage/R2017_10_06/M171006_004903.lvm,941937,198044,179536,266103,993
client_storage/R2017_10_06/M171006_073118.lvm,932936,197788,177003,264100,1148
client_storage/R2017_10_06/M171006_055241.lvm,936674,201312,186476,267792,1289
client_storage/R2017_10_06/M171006_073839.lvm,923633,196700,169631,259482,1094
client_storage/R2017_10_06/M171006_074241.lvm,937081,198152,178422,261022,1321
client_storage/R2017_10_06/M171006_083805.lvm,926884,201760,185827,273832,1241
client_storage/R2017_10_06/M171006_064437.lvm,933250,199044,176844,267601,1255
client_storage/R2017_10_06/M171006_063854.lvm,936637,201044,184010,266997,1378
client_storage/R2017_10_06/M171006_071120.lvm,931680,202068,183307,269835,1141
client_storage/R2017_10_06/M171006_080457.lvm,923123,208456,198204,279940,1143
client_storage/R2017_10_06/M171006_063252.lvm,931007,199520,177173,264630,1162
client_storage/R2017_10_06/M171006_055123.lvm,934127,196500,179010,265921,1184
client_storage/R2017_10_06/M171006_064634.lvm,932474,201100,182260,266085,1085
client_storage/R2017_10_06/M171006_081727.lvm,935556,198476,168690,256762,1256
client_storage/R2017_10_06/M171006_085112.lvm,920462,210640,201999,285773,1218
client_storage/R2017_10_06/M171006_074008.lvm,920664,196308,178616,264678,1133
client_storage/R2017_10_06/M171006_074306.lvm,936037,198300,179389,260885,1180
client_storage/R2017_10_06/M171006_064933.lvm,918027,199916,177406,266166,1092
client_storage/R2017_10_06/M171006_085303.lvm,917174,199780,180943,269959,1140
client_storage/R2017_10_06/M171006_082928.lvm,928548,202828,184881,269425,1157
client_storage/R2017_10_06/M171006_074607.lvm,925014,199084,182269,265939,1171
client_storage/R2017_10_06/M171006_070902.lvm,932432,202976,184718,269900,1253
client_storage/R2017_10_06/M171006_084426.lvm,928468,202988,179899,270711,1168
client_storage/R2017_10_06/M171006_084030.lvm,922491,212912,211894,292052,1334
client_storage/R2017_10_06/M171006_050252.lvm,934764,198660,184452,267320,1201
client_storage/R2017_10_06/M171006_085515.lvm,927847,202740,185537,270658,1125
client_storage/R2017_10_06/M171006_012619.lvm,933609,199404,186445,270284,1239
client_storage/R2017_10_06/M171006_052509.lvm,929079,203188,180523,270542,1138
client_storage/R2017_10_06/M171006_073612.lvm,931193,199284,176921,264365,1089
client_storage/R2017_10_06/M171006_065429.lvm,930016,198256,182143,268904,1199
client_storage/R2017_10_06/M171006_084929.lvm,917997,199792,168587,264933,1130
client_storage/R2017_10_06/M171006_084314.lvm,920098,204092,186536,273961,1217
client_storage/R2017_10_06/M171006_063428.lvm,935086,204768,190489,275265,1327
client_storage/R2017_10_06/M171006_084059.lvm,916489,203196,180685,271189,1253
client_storage/R2017_10_06/M171006_055128.lvm,933610,200144,178675,264277,1148
client_storage/R2017_10_06/M171006_080022.lvm,935991,202664,186849,270660,1238
client_storage/R2017_10_06/M171006_064022.lvm,930116,201216,176694,266982,1254
client_storage/R2017_10_06/M171006_074821.lvm,935880,201752,180452,269026,1143
client_storage/R2017_10_06/M171006_061217.lvm,927514,199460,184855,271451,1304
client_storage/R2017_10_06/M171006_062051.lvm,929289,200784,178195,264884,1122
client_storage/R2017_10_06/M171006_065449.lvm,934520,202016,185911,268919,1350
client_storage/R2017_10_06/M171006_085651.lvm,929027,206492,185957,274162,1248
client_storage/R2017_10_06/M171006_071837.lvm,931387,198496,176832,265137,1110
client_storage/R2017_10_06/M171006_052939.lvm,931453,199484,178295,265811,1169
client_storage/R2017_10_06/M171006_033035.lvm,932802,198892,174460,263074,1115
client_storage/R2017_10_06/M171006_085938.lvm,926427,201324,180223,272851,1252
client_storage/R2017_10_06/M171006_065003.lvm,930811,203596,181696,274872,1220
client_storage/R2017_10_06/M171006_072001.lvm,931434,196620,179817,266493,1250
client_storage/R2017_10_06/M171006_080800.lvm,930718,203436,187219,270990,1291
client_storage/R2017_10_06/M171006_061059.lvm,931952,200728,179023,266276,1138
client_storage/R2017_10_06/M171006_065402.lvm,935996,195816,177103,266178,1140
client_storage/R2017_10_06/M171006_074808.lvm,935080,192324,171511,255664,1117
client_storage/R2017_10_06/M171006_013625.lvm,933920,199888,173136,264118,1109
client_storage/R2017_10_06/M171006_074225.lvm,928498,210364,197846,283515,1143
client_storage/R2017_10_06/M171006_074724.lvm,934105,198512,166655,259002,1134
client_storage/R2017_10_06/M171006_011756.lvm,935777,199804,176123,266411,1120
client_storage/R2017_10_06/M171006_075359.lvm,927494,199380,179297,265048,1126
client_storage/R2017_10_06/M171006_063846.lvm,934203,196896,164019,258618,1233
client_storage/R2017_10_06/M171006_083451.lvm,924956,200540,181926,268385,1287
client_storage/R2017_10_06/M171006_055202.lvm,927119,200256,178038,270579,1141
client_storage/R2017_10_06/M171006_063730.lvm,929912,197884,174447,262329,1099
client_storage/R2017_10_06/M171006_063024.lvm,936634,194296,181975,262244,1387
client_storage/R2017_10_06/M171006_072806.lvm,933942,201104,182805,265198,1228
client_storage/R2017_10_06/M171006_062610.lvm,933258,199960,185659,271076,1229
client_storage/R2017_10_06/M171006_054231.lvm,927701,199280,184901,269212,1238
client_storage/R2017_10_06/M171006_062425.lvm,935215,198392,178368,262390,1264
client_storage/R2017_10_06/M171006_052654.lvm,936523,194588,182443,263843,1195
client_storage/R2017_10_06/M171006_065456.lvm,929792,199768,179540,264438,1273
client_storage/R2017_10_06/M171006_064551.lvm,932553,196004,175422,265748,1113
client_storage/R2017_10_06/M171006_033210.lvm,921914,208868,201184,285701,1192
client_storage/R2017_10_06/M171006_080128.lvm,934825,203180,182604,268641,1186
client_storage/R2017_10_06/M171006_065122.lvm,927526,205140,183269,269439,1151
client_storage/R2017_10_06/M171006_063740.lvm,929531,200380,180604,267109,1118
client_storage/R2017_10_06/M171006_053827.lvm,930369,200940,181772,267227,1132
client_storage/R2017_10_06/M171006_040036.lvm,933191,198876,178473,265652,1081
client_storage/R2017_10_06/M171006_061436.lvm,930097,202156,186418,268270,1247
client_storage/R2017_10_06/M171006_085004.lvm,920972,203400,181259,271624,1188
client_storage/R2017_10_06/M171006_062859.lvm,931425,200388,175186,261550,1127
client_storage/R2017_10_06/M171006_080249.lvm,930963,204604,183887,271520,1155
client_storage/R2017_10_06/M171006_021618.lvm,923637,202408,178171,269694,1137
client_storage/R2017_10_06/M171006_040114.lvm,929396,210068,207145,287605,1212
client_storage/R2017_10_06/M171006_083932.lvm,914704,210152,200935,283552,1217
client_storage/R2017_10_06/M171006_074819.lvm,936391,196284,179189,265292,1235
client_storage/R2017_10_06/M171006_090240.lvm,924492,202776,184138,272846,1143
client_storage/R2017_10_06/M171006_064738.lvm,935019,202576,180436,267813,1215
client_storage/R2017_10_06/M171006_090003.lvm,929974,202164,197313,279267,1274
client_storage/R2017_10_06/M171006_071511.lvm,933270,199496,179087,263133,1173
client_storage/R2017_10_06/M171006_064204.lvm,934159,199780,177453,265267,1274
client_storage/R2017_10_06/M171006_044227.lvm,931165,200440,176488,263371,1094
client_storage/R2017_10_06/M171005_235959.lvm,935166,197220,177867,264831,1269
client_storage/R2017_10_06/M171006_070306.lvm,934441,201008,180286,267135,1251
client_storage/R2017_10_06/M171006_080548.lvm,920453,198780,177826,263275,1042
client_storage/R2017_10_06/M171006_063934.lvm,934840,201748,186897,269550,1286
client_storage/R2017_10_06/M171006_084806.lvm,928681,204404,186031,274838,1286
client_storage/R2017_10_06/M171006_073626.lvm,932780,201512,179149,267007,1125
client_storage/R2017_10_06/M171006_085839.lvm,926853,204116,188082,276033,1314
client_storage/R2017_10_06/M171006_043743.lvm,923381,210764,202874,284903,1211
client_storage/R2017_10_06/M171006_083729.lvm,927636,204092,189341,276749,1312
client_storage/R2017_10_06/M171006_085328.lvm,920707,205312,187792,274304,1246
client_storage/R2017_10_06/M171006_081110.lvm,933194,201888,182145,267423,1218
client_storage/R2017_10_06/M171006_083535.lvm,928829,200568,185203,272031,1343
client_storage/R2017_10_06/M171006_072656.lvm,935066,194304,177483,259616,1101
client_storage/R2017_10_06/M171006_063713.lvm,930822,196672,176924,265889,1173
client_storage/R2017_10_06/M171006_053102.lvm,927982,200780,180681,268333,1212
client_storage/R2017_10_06/M171006_080411.lvm,933330,195616,176860,262447,1138
client_storage/R2017_10_06/M171006_070905.lvm,933809,198428,181823,268564,1274
client_storage/R2017_10_06/M171006_070815.lvm,930327,201040,178397,267174,1087
client_storage/R2017_10_06/M171006_084833.lvm,920301,209928,200901,284324,1185
client_storage/R2017_10_06/M171006_070421.lvm,926191,199860,172589,263094,992
client_storage/R2017_10_06/M171006_052129.lvm,932425,200008,179164,264758,1183
client_storage/R2017_10_06/M171006_090512.lvm,926507,200616,188485,275231,1271
client_storage/R2017_10_06/M171006_053556.lvm,933092,199680,175169,265329,1108
client_storage/R2017_10_06/M171006_064954.lvm,924862,198768,176414,266404,1136
client_storage/R2017_10_06/M171006_075751.lvm,934710,197864,181892,264328,1153
client_storage/R2017_10_06/M171006_081833.lvm,932547,201240,182440,268427,1191
client_storage/R2017_10_06/M171006_085828.lvm,922030,200648,179732,271527,1246
client_storage/R2017_10_06/M171006_052359.lvm,932411,200800,179679,267620,1118
client_storage/R2017_10_06/M171006_073157.lvm,935793,200560,180074,265378,1277
client_storage/R2017_10_06/M171006_073540.lvm,932391,201256,179805,268170,1001
client_storage/R2017_10_06/M171006_061023.lvm,930664,196708,180471,266936,1133
client_storage/R2017_10_06/M171006_052047.lvm,935560,195632,180163,259634,1295
client_storage/R2017_10_06/M171006_064906.lvm,917332,208916,197103,280170,1128
client_storage/R2017_10_06/M171006_082238.lvm,932992,193060,172573,259934,1077
client_storage/R2017_10_06/M171006_084906.lvm,915773,199656,180418,268848,1133
client_storage/R2017_10_06/M171006_083423.lvm,929815,199308,179998,268359,1159
client_storage/R2017_10_06/M171006_070747.lvm,933803,198908,179944,262546,1186
client_storage/R2017_10_06/M171006_073415.lvm,934379,197604,173886,263926,1116
client_storage/R2017_10_06/M171006_074941.lvm,931433,200716,174543,266724,1140
client_storage/R2017_10_06/M171006_062046.lvm,933977,201432,180311,267341,1176
client_storage/R2017_10_06/M171006_071631.lvm,928844,201812,186331,273420,1209
client_storage/R2017_10_06/M171006_063906.lvm,928191,197800,179069,270976,1127
client_storage/R2017_10_06/M171006_090833.lvm,913754,200188,163293,261478,1136
client_storage/R2017_10_06/M171006_085036.lvm,929702,199348,180956,266710,1233
client_storage/R2017_10_06/M171006_073316.lvm,929841,204620,191309,273480,1257
client_storage/R2017_10_06/M171006_053906.lvm,931004,200868,181617,266807,1266
client_storage/R2017_10_06/M171006_060852.lvm,926231,204376,189992,277124,1172
client_storage/R2017_10_06/M171006_054915.lvm,931900,196044,174415,266683,1250
client_storage/R2017_10_06/M171006_061420.lvm,933398,200296,182851,264711,1207
client_storage/R2017_10_06/M171006_070031.lvm,934781,200040,182522,266665,1190
client_storage/R2017_10_06/M171006_045652.lvm,933827,199840,188040,269727,1304
client_storage/R2017_10_06/M171006_035005.lvm,933775,201548,185371,270255,1232
client_storage/R2017_10_06/M171006_042019.lvm,923391,198904,170588,264081,1080
client_storage/R2017_10_06/M171006_075947.lvm,923454,202064,177049,264118,1023
client_storage/R2017_10_06/M171006_070900.lvm,930946,200552,178710,265354,1110
client_storage/R2017_10_06/M171006_040935.lvm,928264,200176,181885,269819,1170
client_storage/R2017_10_06/M171006_063457.lvm,928174,200636,180174,268243,1280
