file_name,original_size,lzma,bz2,zlib,x264
client_storage/R2017_10_06/M171006_161943.avi,855040,575716,602446,686575,21904
client_storage/R2017_10_06/M171006_161959.avi,867328,505252,535017,681021,15569
client_storage/R2017_10_06/M171006_162008.avi,871424,518380,549667,689627,16430
client_storage/R2017_10_06/M171006_162010.avi,852992,566292,591040,686619,19678
client_storage/R2017_10_06/M171006_162016.avi,848384,533404,562465,675082,19586
client_storage/R2017_10_06/M171006_162024.avi,836608,508456,533045,659101,15769
client_storage/R2017_10_06/M171006_162026.avi,835072,571212,593416,674641,20071
client_storage/R2017_10_06/M171006_162031.avi,871936,531532,559653,691633,17064
client_storage/R2017_10_06/M171006_162046.avi,857088,547592,569987,691047,17207
client_storage/R2017_10_06/M171006_162112.avi,870400,513880,547334,684699,15972
client_storage/R2017_10_06/M171006_162131.avi,872448,515784,547820,691450,16999
client_storage/R2017_10_06/M171006_162133.avi,859136,546820,572942,687926,19893
client_storage/R2017_10_06/M171006_162142.avi,873984,509040,541702,688951,17660
client_storage/R2017_10_06/M171006_162145.avi,872960,537132,566135,696845,18024
client_storage/R2017_10_06/M171006_162155.avi,870912,525200,554819,691503,15821
client_storage/R2017_10_06/M171006_162200.avi,878080,533004,567113,697772,17613
client_storage/R2017_10_06/M171006_162205.avi,873984,576352,609257,710281,22426
client_storage/R2017_10_06/M171006_162207.avi,847872,609920,633274,698519,26282
client_storage/R2017_10_06/M171006_162211.avi,823808,574144,606643,667033,30195
client_storage/R2017_10_06/M171006_162243.avi,868864,574632,603737,705179,20244
client_storage/R2017_10_06/M171006_162252.avi,873472,501344,533767,691729,16583
client_storage/R2017_10_06/M171006_162255.avi,876032,495088,524092,692220,15295
client_storage/R2017_10_06/M171006_162303.avi,876032,509580,538431,690593,15412
client_storage/R2017_10_06/M171006_162305.avi,880128,520812,547880,697202,15811
client_storage/R2017_10_06/M171006_162308.avi,875008,520208,548392,697451,15485
client_storage/R2017_10_06/M171006_162316.avi,876544,510400,541179,697612,14851
client_storage/R2017_10_06/M171006_162318.avi,862720,567980,595079,700077,19624
client_storage/R2017_10_06/M171006_162321.avi,872960,551108,585571,701563,18971
client_storage/R2017_10_06/M171006_162344.avi,884736,592944,623850,723404,23352
client_storage/R2017_10_06/M171006_162345.avi,867840,608852,633390,710320,26189
client_storage/R2017_10_06/M171006_162400.avi,884224,553772,587452,708772,19731
client_storage/R2017_10_06/M171006_162403.avi,880640,518884,546352,706962,18163
client_storage/R2017_10_06/M171006_162424.avi,862208,536680,571935,690001,17993
client_storage/R2017_10_06/M171006_162428.avi,869376,604688,642368,714790,35473
client_storage/R2017_10_06/M171006_162435.avi,850432,505876,537204,662528,15637
client_storage/R2017_10_06/M171006_162441.avi,879616,484100,510829,688209,13995
client_storage/R2017_10_06/M171006_162455.avi,869888,502368,534243,689043,16025
client_storage/R2017_10_06/M171006_162507.avi,873984,514276,546220,692712,16043
client_storage/R2017_10_06/M171006_162514.avi,882176,496556,524953,699527,15588
client_storage/R2017_10_06/M171006_162517.avi,873472,523536,554023,698149,16558
client_storage/R2017_10_06/M171006_162527.avi,879616,529856,563346,700679,17352
client_storage/R2017_10_06/M171006_162530.avi,871424,533756,566373,702160,18325
client_storage/R2017_10_06/M171006_162538.avi,878080,512244,539716,696966,14927
client_storage/R2017_10_06/M171006_162541.avi,847360,636616,660137,707127,32616
client_storage/R2017_10_06/M171006_162554.avi,871424,532232,565140,697120,15893
client_storage/R2017_10_06/M171006_162607.avi,880128,501452,527903,699964,14525
client_storage/R2017_10_06/M171006_162613.avi,877568,501916,529136,697790,15346
client_storage/R2017_10_06/M171006_162615.avi,870912,525396,553856,701615,17780
client_storage/R2017_10_06/M171006_162622.avi,871424,521172,551994,693587,16695
client_storage/R2017_10_06/M171006_162627.avi,872448,523956,554058,700612,15722
client_storage/R2017_10_06/M171006_162628.avi,862208,590904,616645,703821,21811
client_storage/R2017_10_06/M171006_162649.avi,875008,505168,533948,697779,14419
client_storage/R2017_10_06/M171006_162656.avi,884224,480644,504271,700941,13174
client_storage/R2017_10_06/M171006_162704.avi,886272,515668,541581,710692,16408
client_storage/R2017_10_06/M171006_162710.avi,876032,577040,608831,706176,17963
client_storage/R2017_10_06/M171006_162714.avi,878592,519332,548495,703412,16104
client_storage/R2017_10_06/M171006_162716.avi,869376,574072,598061,708462,23046
client_storage/R2017_10_06/M171006_162723.avi,872448,550372,580560,705954,18794
client_storage/R2017_10_06/M171006_162742.avi,840192,464988,486628,661970,12956
client_storage/R2017_10_06/M171006_162801.avi,857600,545360,575647,684900,18418
client_storage/R2017_10_06/M171006_162806.avi,853504,524116,555564,671911,16959
client_storage/R2017_10_06/M171006_162809.avi,873472,489016,517469,683993,15204
client_storage/R2017_10_06/M171006_162811.avi,862720,532096,567310,680971,18485
client_storage/R2017_10_06/M171006_162816.avi,846336,492324,514026,666098,15054
client_storage/R2017_10_06/M171006_162819.avi,829952,548592,572686,670205,23421
client_storage/R2017_10_06/M171006_162826.avi,848896,560424,595556,684484,25432
client_storage/R2017_10_06/M171006_162845.avi,845824,504944,534989,659303,14130
client_storage/R2017_10_06/M171006_162847.avi,849408,560964,588042,682300,20131
client_storage/R2017_10_06/M171006_162920.avi,838144,472312,493452,656928,13130
client_storage/R2017_10_06/M171006_162924.avi,866304,514060,547343,685545,18412
client_storage/R2017_10_06/M171006_162926.avi,854528,565568,593266,684564,21981
client_storage/R2017_10_06/M171006_162936.avi,868864,488680,521153,682668,15656
client_storage/R2017_10_06/M171006_162939.avi,873472,482104,511090,686071,13900
client_storage/R2017_10_06/M171006_162943.avi,872448,493788,521745,685373,15514
client_storage/R2017_10_06/M171006_163000.avi,872448,482868,509674,678605,14592
client_storage/R2017_10_06/M171006_163005.avi,866816,498348,527269,679934,16509
client_storage/R2017_10_06/M171006_163013.avi,871936,503096,532352,686456,17132
client_storage/R2017_10_06/M171006_163015.avi,870400,512896,540467,689300,16120
client_storage/R2017_10_06/M171006_163023.avi,869376,488908,518019,680424,14973
client_storage/R2017_10_06/M171006_163026.avi,873472,494688,520204,685458,15155
client_storage/R2017_10_06/M171006_163028.avi,855040,533896,559988,680854,18718
client_storage/R2017_10_06/M171006_163032.avi,868352,500024,527372,683168,15333
client_storage/R2017_10_06/M171006_163038.avi,861696,521676,555013,676739,17502
client_storage/R2017_10_06/M171006_163045.avi,828928,488688,517357,651595,19090
client_storage/R2017_10_06/M171006_163047.avi,851456,517640,548891,668107,15741
client_storage/R2017_10_06/M171006_163053.avi,867840,531120,565919,690811,18015
client_storage/R2017_10_06/M171006_163055.avi,848896,536444,563235,680068,16712
client_storage/R2017_10_06/M171006_163056.avi,816128,597768,624906,672157,30072
client_storage/R2017_10_06/M171006_163106.avi,878592,519228,552578,697382,15014
client_storage/R2017_10_06/M171006_163123.avi,876032,485820,513545,690591,13921
client_storage/R2017_10_06/M171006_163134.avi,872960,555768,586621,701110,17516
client_storage/R2017_10_06/M171006_163136.avi,872448,539904,566118,699514,16683
client_storage/R2017_10_06/M171006_163138.avi,868864,546568,572466,698552,17816
client_storage/R2017_10_06/M171006_163142.avi,874496,505960,537389,693532,15321
client_storage/R2017_10_06/M171006_163147.avi,879104,571908,603914,713580,17854
client_storage/R2017_10_06/M171006_163204.avi,844800,544028,577422,685026,26431
client_storage/R2017_10_06/M171006_163213.avi,858112,610424,645176,709583,34727
client_storage/R2017_10_06/M171006_163234.avi,850432,500420,532370,674196,15680
client_storage/R2017_10_06/M171006_163243.avi,872448,538084,567100,707854,19231
client_storage/R2017_10_06/M171006_163305.avi,846848,501204,533804,666038,15911
client_storage/R2017_10_06/M171006_163309.avi,879616,463748,492476,687892,14114
client_storage/R2017_10_06/M171006_163311.avi,856064,578704,606664,692923,22049
client_storage/R2017_10_06/M171006_163318.avi,840192,473604,495458,658277,15524
client_storage/R2017_10_06/M171006_163324.avi,838144,455108,476066,650633,13425
client_storage/R2017_10_06/M171006_163329.avi,843776,481208,506673,656706,15014
client_storage/R2017_10_06/M171006_163332.avi,838144,447544,469523,649948,12391
client_storage/R2017_10_06/M171006_163335.avi,845312,503992,531319,668693,16026
client_storage/R2017_10_06/M171006_163408.avi,841728,500752,533210,660015,16452
client_storage/R2017_10_06/M171006_163414.avi,864768,511536,538215,685436,16551
client_storage/R2017_10_06/M171006_163421.avi,880640,458180,482373,684986,12337
client_storage/R2017_10_06/M171006_163442.avi,839168,457944,485384,650254,15327
client_storage/R2017_10_06/M171006_163446.avi,849408,482580,515182,656660,14454
client_storage/R2017_10_06/M171006_163454.avi,866304,477084,506528,677389,15144
client_storage/R2017_10_06/M171006_163507.avi,846336,571440,607501,685689,33224
client_storage/R2017_10_06/M171006_163509.avi,811008,628196,646661,675942,40676
client_storage/R2017_10_06/M171006_163512.avi,806912,453592,474831,629057,12829
client_storage/R2017_10_06/M171006_163533.avi,802816,429120,448562,623854,12181
client_storage/R2017_10_06/M171006_163540.avi,795648,447032,471952,620998,14779
client_storage/R2017_10_06/M171006_163543.avi,824320,503176,533478,646785,16171
client_storage/R2017_10_06/M171006_163547.avi,858624,512800,540940,673961,17411
client_storage/R2017_10_06/M171006_163553.avi,846848,525708,558225,666558,20942
client_storage/R2017_10_06/M171006_163555.avi,815104,565656,586657,661062,26280
client_storage/R2017_10_06/M171006_163557.avi,784896,547632,574203,638684,27157
client_storage/R2017_10_06/M171006_163604.avi,824832,500232,530511,644785,16043
client_storage/R2017_10_06/M171006_163644.avi,814592,493176,521401,646449,19036
client_storage/R2017_10_06/M171006_163647.avi,803840,421976,439954,621636,11985
client_storage/R2017_10_06/M171006_163712.avi,804352,460628,486410,631303,14237
client_storage/R2017_10_06/M171006_163714.avi,811008,577412,605226,665778,33370
client_storage/R2017_10_06/M171006_163717.avi,814080,531848,555610,647241,18494
client_storage/R2017_10_06/M171006_163724.avi,854016,497440,524569,671240,16541
client_storage/R2017_10_06/M171006_163738.avi,823808,592924,621462,676684,37714
client_storage/R2017_10_06/M171006_163755.avi,816640,484944,514087,644008,14138
client_storage/R2017_10_06/M171006_163758.avi,860672,519456,551027,674281,16194
client_storage/R2017_10_06/M171006_163810.avi,852992,504868,536018,663634,15770
client_storage/R2017_10_06/M171006_163819.avi,817152,483300,513355,642493,13641
client_storage/R2017_10_06/M171006_163824.avi,863744,474348,498228,669976,13506
client_storage/R2017_10_06/M171006_163829.avi,855552,483260,508233,669393,14736
client_storage/R2017_10_06/M171006_163833.avi,854016,487516,512672,671724,13998
client_storage/R2017_10_06/M171006_163835.avi,844800,504216,529755,673715,16499
client_storage/R2017_10_06/M171006_163838.avi,851456,485320,510224,666931,14419
client_storage/R2017_10_06/M171006_163845.avi,864768,503184,531300,675224,16243
client_storage/R2017_10_06/M171006_163855.avi,862208,497996,524976,677066,15453
client_storage/R2017_10_06/M171006_163902.avi,859648,498384,521293,679621,14760
client_storage/R2017_10_06/M171006_163910.avi,832512,567372,592503,673424,22597
client_storage/R2017_10_06/M171006_163914.avi,798208,472292,493566,629902,15116
client_storage/R2017_10_06/M171006_163917.avi,798720,446572,465111,620020,12830
client_storage/R2017_10_06/M171006_163927.avi,816640,488192,518870,641783,14354
client_storage/R2017_10_06/M171006_163931.avi,821248,505692,534338,646849,15617
client_storage/R2017_10_06/M171006_163935.avi,857600,530596,553461,681269,17499
client_storage/R2017_10_06/M171006_163941.avi,812032,467244,485573,637597,13039
client_storage/R2017_10_06/M171006_163944.avi,803840,433948,452276,627278,11944
client_storage/R2017_10_06/M171006_163945.avi,816128,536224,560229,655718,20187
client_storage/R2017_10_06/M171006_163952.avi,845312,502824,531126,675498,15325
client_storage/R2017_10_06/M171006_163957.avi,829952,515660,540117,658445,15402
client_storage/R2017_10_06/M171006_164013.avi,841216,511048,540525,663133,18816
client_storage/R2017_10_06/M171006_164017.avi,846848,483164,508798,668638,14539
client_storage/R2017_10_06/M171006_164019.avi,845824,487084,510089,673416,14610
client_storage/R2017_10_06/M171006_164028.avi,846336,512768,539834,671251,16327
client_storage/R2017_10_06/M171006_164033.avi,861696,497292,521628,676630,14619
client_storage/R2017_10_06/M171006_164041.avi,854016,509112,539828,669884,17425
client_storage/R2017_10_06/M171006_164048.avi,804864,465600,488064,635501,15280
client_storage/R2017_10_06/M171006_164108.avi,790528,484484,508069,631066,19467
client_storage/R2017_10_06/M171006_164140.avi,799232,449284,469919,625769,13260
client_storage/R2017_10_06/M171006_164149.avi,786944,538520,565839,635833,29022
client_storage/R2017_10_06/M171006_164215.avi,844800,585500,618144,694074,35335
client_storage/R2017_10_06/M171006_164223.avi,778240,514096,531098,622363,19217
client_storage/R2017_10_06/M171006_164255.avi,803840,439792,456107,616914,13182
client_storage/R2017_10_06/M171006_164309.avi,800768,469892,484490,621508,15799
client_storage/R2017_10_06/M171006_164316.avi,811520,482672,509117,629158,13628
client_storage/R2017_10_06/M171006_164319.avi,834048,501316,523608,661834,15367
client_storage/R2017_10_06/M171006_164334.avi,830976,498072,523139,658262,15819
client_storage/R2017_10_06/M171006_164338.avi,834560,492996,515493,658234,14258
client_storage/R2017_10_06/M171006_164342.avi,830464,507892,533979,657251,15692
client_storage/R2017_10_06/M171006_164352.avi,833024,521324,547951,665334,16878
client_storage/R2017_10_06/M171006_164353.avi,824320,559544,579555,668478,22127
client_storage/R2017_10_06/M171006_164417.avi,824320,523320,542752,656199,17838
client_storage/R2017_10_06/M171006_164425.avi,832000,487528,510132,653878,14692
client_storage/R2017_10_06/M171006_164435.avi,811520,537348,563779,647584,20445
client_storage/R2017_10_06/M171006_164443.avi,798208,433528,450611,611866,13647
client_storage/R2017_10_06/M171006_164445.avi,791552,444064,459624,609537,13933
client_storage/R2017_10_06/M171006_164449.avi,812544,481832,504162,630692,16578
client_storage/R2017_10_06/M171006_164454.avi,802816,471484,491167,628824,14085
client_storage/R2017_10_06/M171006_164456.avi,801792,527832,547940,641254,18655
client_storage/R2017_10_06/M171006_164502.avi,806400,511664,540051,634154,17259
client_storage/R2017_10_06/M171006_164506.avi,772608,433736,449727,602754,12602
client_storage/R2017_10_06/M171006_164519.avi,805376,478640,504168,620771,13601
client_storage/R2017_10_06/M171006_164522.avi,828416,483588,505299,646277,14717
client_storage/R2017_10_06/M171006_164530.avi,835072,477364,498638,648951,13739
client_storage/R2017_10_06/M171006_164549.avi,833536,477112,499293,645984,14325
client_storage/R2017_10_06/M171006_164552.avi,829952,490188,511245,649475,15043
client_storage/R2017_10_06/M171006_164601.avi,773632,469732,490833,612916,15955
client_storage/R2017_10_06/M171006_164613.avi,812032,514488,537431,640707,17166
client_storage/R2017_10_06/M171006_164616.avi,827392,496316,517293,649085,16831
client_storage/R2017_10_06/M171006_164629.avi,769024,454000,473237,606547,14383
client_storage/R2017_10_06/M171006_164632.avi,797696,505060,526681,631806,17255
client_storage/R2017_10_06/M171006_164645.avi,816128,488304,510624,635815,14891
client_storage/R2017_10_06/M171006_164655.avi,809984,516244,537320,642706,18317
client_storage/R2017_10_06/M171006_164706.avi,818688,500308,523740,642384,17595
client_storage/R2017_10_06/M171006_164714.avi,816640,484572,508291,638551,15659
client_storage/R2017_10_06/M171006_164718.avi,807936,520236,548140,635658,20520
client_storage/R2017_10_06/M171006_164721.avi,765952,489776,507717,606929,17651
client_storage/R2017_10_06/M171006_164730.avi,773632,475452,499336,610770,13859
client_storage/R2017_10_06/M171006_164733.avi,804352,505820,523306,643071,16881
client_storage/R2017_10_06/M171006_164749.avi,814080,497776,526418,631071,15128
client_storage/R2017_10_06/M171006_164756.avi,827392,585696,613142,672568,32972
client_storage/R2017_10_06/M171006_164803.avi,759808,473496,493238,599296,15525
client_storage/R2017_10_06/M171006_164806.avi,760320,487012,504663,600039,16626
client_storage/R2017_10_06/M171006_164809.avi,770560,476192,497789,606598,15829
client_storage/R2017_10_06/M171006_164815.avi,800768,520736,540470,642558,19070
client_storage/R2017_10_06/M171006_164819.avi,784384,560176,586450,638707,30812
client_storage/R2017_10_06/M171006_164827.avi,770560,539720,566617,629831,31349
client_storage/R2017_10_06/M171006_164837.avi,788992,509892,536126,631148,19884
client_storage/R2017_10_06/M171006_164857.avi,790528,531096,559804,630506,30824
client_storage/R2017_10_06/M171006_164916.avi,824832,521680,545720,654575,18869
client_storage/R2017_10_06/M171006_164921.avi,820736,519932,546109,645004,17515
client_storage/R2017_10_06/M171006_164925.avi,814080,523996,542706,645430,19335
client_storage/R2017_10_06/M171006_164939.avi,823808,494340,520350,648156,16077
client_storage/R2017_10_06/M171006_164941.avi,815616,515396,535047,646188,17435
client_storage/R2017_10_06/M171006_164944.avi,828416,529476,557601,654851,17778
client_storage/R2017_10_06/M171006_164949.avi,807936,536400,558825,648635,17349
client_storage/R2017_10_06/M171006_164955.avi,828416,520932,550579,652029,16217
client_storage/R2017_10_06/M171006_165000.avi,824832,518896,542116,657879,15569
client_storage/R2017_10_06/M171006_165007.avi,827392,527840,554829,654086,16528
client_storage/R2017_10_06/M171006_165009.avi,805376,544468,564236,647983,21946
client_storage/R2017_10_06/M171006_165012.avi,825856,513152,534092,653287,17443
client_storage/R2017_10_06/M171006_165013.avi,815616,539436,559707,654222,21788
client_storage/R2017_10_06/M171006_165015.avi,823296,552024,576590,656075,19274
client_storage/R2017_10_06/M171006_165025.avi,831488,516264,541325,663036,15574
client_storage/R2017_10_06/M171006_165031.avi,829440,522704,550790,658330,16632
client_storage/R2017_10_06/M171006_165043.avi,825344,502880,528932,650020,15824
client_storage/R2017_10_06/M171006_165107.avi,825344,524160,544868,659498,15468
client_storage/R2017_10_06/M171006_165109.avi,814080,530956,549970,653092,16912
client_storage/R2017_10_06/M171006_165119.avi,811008,554928,578849,657005,19694
client_storage/R2017_10_06/M171006_165127.avi,805376,532284,556087,642867,18361
client_storage/R2017_10_06/M171006_165133.avi,819712,530036,556412,647706,17495
client_storage/R2017_10_06/M171006_165136.avi,799744,531816,549973,644306,18724
client_storage/R2017_10_06/M171006_165137.avi,796160,558604,579266,646079,21444
client_storage/R2017_10_06/M171006_165146.avi,834560,520616,545487,660430,16091
client_storage/R2017_10_06/M171006_165149.avi,832000,533844,554965,661611,17802
client_storage/R2017_10_06/M171006_165205.avi,836608,510860,533350,665435,14487
client_storage/R2017_10_06/M171006_165217.avi,836608,534808,557867,668235,17553
client_storage/R2017_10_06/M171006_165235.avi,833024,520064,545361,664942,15658
client_storage/R2017_10_06/M171006_165306.avi,851456,524904,552376,673668,16428
client_storage/R2017_10_06/M171006_165308.avi,825856,572464,596268,669174,20081
client_storage/R2017_10_06/M171006_165327.avi,840704,568908,597783,679615,20354
client_storage/R2017_10_06/M171006_165332.avi,834048,558860,584473,676797,19722
client_storage/R2017_10_06/M171006_165337.avi,840192,538612,562619,673969,18473
client_storage/R2017_10_06/M171006_165341.avi,834048,537264,559779,662893,17932
client_storage/R2017_10_06/M171006_165409.avi,842240,548224,578724,666591,19038
client_storage/R2017_10_06/M171006_165410.avi,817152,581224,601451,661865,24379
client_storage/R2017_10_06/M171006_165421.avi,838144,522456,549744,670831,17854
client_storage/R2017_10_06/M171006_165430.avi,835584,534612,560630,673307,16173
client_storage/R2017_10_06/M171006_165433.avi,837632,532252,553918,666269,16274
client_storage/R2017_10_06/M171006_165436.avi,839168,528500,551076,670136,16275
client_storage/R2017_10_06/M171006_165438.avi,825344,554400,575506,664879,19651
client_storage/R2017_10_06/M171006_165449.avi,839168,520820,547550,672342,15913
client_storage/R2017_10_06/M171006_165451.avi,823296,568332,589097,668522,23102
client_storage/R2017_10_06/M171006_165455.avi,829440,543264,568318,667274,18798
client_storage/R2017_10_06/M171006_165510.avi,825344,565140,585508,668269,21419
client_storage/R2017_10_06/M171006_165513.avi,830464,531388,556756,663592,17619
client_storage/R2017_10_06/M171006_165521.avi,830464,517396,544569,660991,16319
client_storage/R2017_10_06/M171006_165526.avi,799744,553268,582227,647974,26927
client_storage/R2017_10_06/M171006_165533.avi,823296,555624,583227,663126,20163
client_storage/R2017_10_06/M171006_165535.avi,818176,597648,616291,670304,25704
client_storage/R2017_10_06/M171006_165539.avi,830976,549884,575964,664037,17541
client_storage/R2017_10_06/M171006_165606.avi,830976,532592,561186,668319,19005
client_storage/R2017_10_06/M171006_165607.avi,816640,560452,581068,660762,22536
client_storage/R2017_10_06/M171006_165624.avi,822272,545960,565452,660640,19921
client_storage/R2017_10_06/M171006_165625.avi,794624,559716,581245,646098,22866
client_storage/R2017_10_06/M171006_165630.avi,835072,543984,569103,663907,16418
client_storage/R2017_10_06/M171006_165635.avi,823808,536136,564863,655475,17116
client_storage/R2017_10_06/M171006_165652.avi,815104,559884,586567,661042,19841
client_storage/R2017_10_06/M171006_165658.avi,834048,537144,560013,670351,15857
client_storage/R2017_10_06/M171006_165700.avi,825856,580092,602214,670541,20104
client_storage/R2017_10_06/M171006_165702.avi,828928,547252,575192,665174,17053
client_storage/R2017_10_06/M171006_165709.avi,812032,579324,605682,665454,23955
client_storage/R2017_10_06/M171006_165715.avi,834048,560268,584300,677996,17929
client_storage/R2017_10_06/M171006_165718.avi,825344,565684,587139,667892,17974
client_storage/R2017_10_06/M171006_165722.avi,852992,662648,685828,720071,41263
client_storage/R2017_10_06/M171006_165757.avi,834560,546316,569643,678317,15827
client_storage/R2017_10_06/M171006_165800.avi,824320,562584,586574,671390,15968
client_storage/R2017_10_06/M171006_165803.avi,817152,568088,586522,662703,19204
client_storage/R2017_10_06/M171006_165804.avi,823296,561288,579500,665321,20728
client_storage/R2017_10_06/M171006_165806.avi,830976,563628,582125,673435,20923
client_storage/R2017_10_06/M171006_165812.avi,824320,561196,585847,672479,18948
client_storage/R2017_10_06/M171006_165816.avi,837120,557668,582681,676055,16821
client_storage/R2017_10_06/M171006_165832.avi,861696,582324,606475,696023,18825
client_storage/R2017_10_06/M171006_165834.avi,826368,592180,609464,679360,22160
client_storage/R2017_10_06/M171006_165837.avi,822784,592924,614130,674552,23600
client_storage/R2017_10_06/M171006_165840.avi,836608,553848,574084,672013,18620
client_storage/R2017_10_06/M171006_165842.avi,818688,561816,581964,664005,20437
client_storage/R2017_10_06/M171006_165908.avi,833536,548672,573628,675937,17758
client_storage/R2017_10_06/M171006_165925.avi,838144,529588,550879,669283,16646
client_storage/R2017_10_06/M171006_165939.avi,834560,572804,598061,676442,20820
client_storage/R2017_10_06/M171006_165951.avi,842752,528524,554314,679039,16197
client_storage/R2017_10_06/M171006_165953.avi,838144,540520,562351,674825,17748
client_storage/R2017_10_06/M171006_165957.avi,841216,526876,550668,676396,15272
client_storage/R2017_10_06/M171006_170005.avi,831488,533528,558970,668442,16816
client_storage/R2017_10_06/M171006_170012.avi,850944,552844,578201,681743,17473
client_storage/R2017_10_06/M171006_170015.avi,822784,564488,589391,667351,21065
client_storage/R2017_10_06/M171006_170017.avi,802304,580232,598576,652573,24530
client_storage/R2017_10_06/M171006_170023.avi,820224,528200,552279,653298,16595
client_storage/R2017_10_06/M171006_170026.avi,830976,526220,548382,659965,16863
client_storage/R2017_10_06/M171006_170030.avi,794112,569900,596236,645722,31738
client_storage/R2017_10_06/M171006_170040.avi,835072,551468,578429,673155,16157
client_storage/R2017_10_06/M171006_170044.avi,828416,546004,573358,664578,18121
client_storage/R2017_10_06/M171006_170102.avi,850944,552736,577044,684162,18198
client_storage/R2017_10_06/M171006_170110.avi,861696,607964,639970,702170,36439
client_storage/R2017_10_06/M171006_170114.avi,834560,634844,659794,698415,37165
client_storage/R2017_10_06/M171006_170128.avi,874496,519104,542493,686738,15046
client_storage/R2017_10_06/M171006_170142.avi,870912,515892,543389,684754,14928
client_storage/R2017_10_06/M171006_170147.avi,855040,544476,575492,680018,19809
client_storage/R2017_10_06/M171006_170159.avi,865792,505708,532602,678764,15302
client_storage/R2017_10_06/M171006_170208.avi,864768,538372,566974,686386,19128
client_storage/R2017_10_06/M171006_170219.avi,856576,546988,575601,680099,18384
client_storage/R2017_10_06/M171006_170223.avi,858112,551528,577522,689400,20303
client_storage/R2017_10_06/M171006_170230.avi,845312,514728,540824,676615,14800
client_storage/R2017_10_06/M171006_170241.avi,854528,529016,558433,677042,17442
client_storage/R2017_10_06/M171006_170254.avi,828416,607240,635021,680226,25723
client_storage/R2017_10_06/M171006_170311.avi,863232,517420,546334,685020,15642
client_storage/R2017_10_06/M171006_170320.avi,867840,531356,563549,689284,16626
client_storage/R2017_10_06/M171006_170340.avi,869376,517988,550143,692600,17446
client_storage/R2017_10_06/M171006_170342.avi,839680,610060,634066,694000,28127
client_storage/R2017_10_06/M171006_170343.avi,815104,645260,662117,684515,41381
client_storage/R2017_10_06/M171006_170355.avi,861696,535860,564277,689119,17286
client_storage/R2017_10_06/M171006_170400.avi,869376,523016,551670,691789,16403
client_storage/R2017_10_06/M171006_170407.avi,872960,510652,539386,690831,15530
client_storage/R2017_10_06/M171006_170411.avi,869376,517416,547207,687598,16398
client_storage/R2017_10_06/M171006_170416.avi,869888,523388,552425,690160,16902
client_storage/R2017_10_06/M171006_170421.avi,880128,525300,553109,700727,15638
client_storage/R2017_10_06/M171006_170424.avi,873472,525788,553342,695177,17088
client_storage/R2017_10_06/M171006_170432.avi,870912,523920,556254,696224,16891
client_storage/R2017_10_06/M171006_170451.avi,884736,486584,511866,698536,14511
client_storage/R2017_10_06/M171006_170458.avi,819712,574320,606273,671919,27982
client_storage/R2017_10_06/M171006_170546.avi,849920,504824,536613,668026,15208
client_storage/R2017_10_06/M171006_170556.avi,877056,526388,559334,698007,15321
client_storage/R2017_10_06/M171006_170558.avi,854016,588176,615148,700848,21723
client_storage/R2017_10_06/M171006_170602.avi,861696,533932,563020,687926,16015
client_storage/R2017_10_06/M171006_170610.avi,820736,497036,523192,650286,17150
client_storage/R2017_10_06/M171006_170619.avi,802304,549852,578530,651090,28803
client_storage/R2017_10_06/M171006_170621.avi,783872,555460,573528,643762,26253
client_storage/R2017_10_06/M171006_170623.avi,819712,568740,593413,666815,23454
client_storage/R2017_10_06/M171006_170646.avi,821760,490932,516298,650489,16815
client_storage/R2017_10_06/M171006_170700.avi,828928,479996,504394,650833,16915
client_storage/R2017_10_06/M171006_170702.avi,808960,490592,508405,645426,17445
client_storage/R2017_10_06/M171006_170720.avi,821760,489112,512932,646883,17450
client_storage/R2017_10_06/M171006_170739.avi,836608,514392,544862,657962,16372
client_storage/R2017_10_06/M171006_170818.avi,794624,507456,535328,632554,20035
client_storage/R2017_10_06/M171006_170820.avi,789504,496144,512804,624330,18378
client_storage/R2017_10_06/M171006_170833.avi,797184,459772,481022,622836,14963
client_storage/R2017_10_06/M171006_170846.avi,798208,441952,459298,616687,12938
client_storage/R2017_10_06/M171006_170911.avi,796672,433264,450297,614018,12622
client_storage/R2017_10_06/M171006_170926.avi,804352,474964,501767,624382,14673
client_storage/R2017_10_06/M171006_170929.avi,821248,490840,511963,644543,16480
client_storage/R2017_10_06/M171006_170934.avi,813568,485888,518150,635283,15185
client_storage/R2017_10_06/M171006_170936.avi,785920,537312,559554,635343,19937
client_storage/R2017_10_06/M171006_170941.avi,823808,497532,523448,644743,18033
client_storage/R2017_10_06/M171006_170945.avi,831488,475096,501808,646394,16158
client_storage/R2017_10_06/M171006_170951.avi,825344,492560,519502,646624,18142
client_storage/R2017_10_06/M171006_170955.avi,837120,465688,490940,647232,14467
client_storage/R2017_10_06/M171006_171000.avi,830976,490640,518447,651047,16768
client_storage/R2017_10_06/M171006_171004.avi,793088,571012,597184,646124,29810
client_storage/R2017_10_06/M171006_171015.avi,819200,529932,553554,647279,19437
client_storage/R2017_10_06/M171006_171040.avi,807424,502460,534511,635269,17484
client_storage/R2017_10_06/M171006_171112.avi,836096,520824,546858,669005,17644
client_storage/R2017_10_06/M171006_171120.avi,809472,540604,568028,650211,21743
client_storage/R2017_10_06/M171006_171140.avi,811520,550744,579760,656057,22512
